date,temperature_2m_max,temperature_2m_min,precipitation_sum,shortwave_radiation_sum,wind_speed_10m_max,relative_humidity_2m_mean,ndvi_mean,ndmi_mean,ndre_mean,evi_mean,gndvi_mean,msi_mean,ndvi_mean_daily,precip_7d,tmean,tmean_7d,rh_7d
2021-05-04,22.1000,16.9000,8.0000,7.1600,18.1000,74,,,,,,,0.3878,35.8000,19.5000,21.2643,72.8571
2021-05-05,21.8000,13.9000,2.4000,18.2600,12.3000,74,,,,,,,0.3609,31.4000,17.8500,21.2214,73.2857
2021-05-06,21.4000,15.2000,18.2000,11.7800,6.8000,79,,,,,,,0.3340,49.6000,18.3000,21.2357,74.2857
2021-05-07,25.2000,15.3000,0.0000,20.6500,11.6000,78,,,,,,,0.3071,49.6000,20.2500,21.0286,75.2857
2021-05-08,26.7000,15.0000,0.0000,24.3400,10.8000,77,,,,,,,0.2802,47.6000,20.8500,20.7071,76.5714
2021-05-09,28.1000,16.9000,0.1000,19.9400,7.8000,76,0.2533,0.1255,0.1331,0.6890,0.1965,0.7821,0.2533,35.0000,22.5000,20.4786,76.2857
2021-05-10,26.4000,19.5000,6.6000,16.2700,16.3000,78,,,,,,,0.3296,35.3000,22.9500,20.3143,76.5714
2021-05-11,27.0000,18.9000,0.0000,17.2500,8.5000,72,0.4060,0.0487,0.2498,1.8716,0.3850,0.9304,0.4060,27.3000,22.9500,20.8071,76.2857
2021-05-12,24.7000,19.4000,25.3000,11.1200,7.6000,84,,,,,,,0.4073,50.2000,22.0500,21.4071,77.7143
2021-05-13,25.9000,19.5000,4.9000,15.8500,8.7000,81,,,,,,,0.4087,36.9000,22.7000,22.0357,78.0000
2021-05-14,26.9000,19.1000,2.5000,15.3900,13.0000,81,,,,,,,0.4100,39.4000,23.0000,22.4286,78.4286
2021-05-15,24.5000,19.2000,3.6000,13.4400,15.7000,71,,,,,,,0.4114,43.0000,21.8500,22.5714,77.5714
2021-05-16,24.5000,17.5000,0.3000,17.5000,13.9000,70,,,,,,,0.4127,43.2000,21.0000,22.3571,76.7143
2021-05-17,24.5000,17.9000,7.3000,20.9600,7.4000,71,,,,,,,0.4140,43.9000,21.2000,22.1071,75.7143
2021-05-18,24.2000,16.3000,13.6000,19.0600,8.8000,79,,,,,,,0.4154,57.5000,20.2500,21.7214,76.7143
2021-05-19,24.3000,17.1000,2.4000,15.3400,6.6000,83,,,,,,,0.4167,34.6000,20.7000,21.5286,76.5714
2021-05-20,26.2000,18.2000,0.9000,14.8100,7.9000,77,,,,,,,0.4180,30.6000,22.2000,21.4571,76.0000
2021-05-21,24.0000,19.2000,3.7000,11.3100,15.2000,85,,,,,,,0.4194,31.8000,21.6000,21.2571,76.5714
2021-05-22,24.6000,17.7000,2.1000,11.4300,12.6000,81,,,,,,,0.4207,30.3000,21.1500,21.1571,78.0000
2021-05-23,22.8000,17.9000,1.4000,12.4900,15.7000,74,,,,,,,0.4221,31.4000,20.3500,21.0643,78.5714
2021-05-24,26.2000,17.1000,0.0000,22.5400,8.9000,64,0.4234,0.1312,0.2678,2.2176,0.3742,0.7889,0.4234,24.1000,21.6500,21.1286,77.5714
2021-05-25,22.9000,17.8000,1.2000,15.5800,12.5000,80,,,,,,,0.4273,11.7000,20.3500,21.1429,77.7143
2021-05-26,24.4000,15.6000,1.0000,9.8000,11.2000,79,,,,,,,0.4313,10.3000,20.0000,21.0429,77.1429
2021-05-27,27.0000,16.5000,0.2000,22.2100,7.9000,76,,,,,,,0.4352,9.6000,21.7500,20.9786,77.0000
2021-05-28,27.5000,19.5000,0.0000,18.5900,11.0000,75,,,,,,,0.4392,5.9000,23.5000,21.2500,75.5714
2021-05-29,24.0000,19.4000,3.4000,8.6200,13.0000,86,,,,,,,0.4431,7.2000,21.7000,21.3286,76.2857
2021-05-30,26.7000,19.1000,0.0000,14.7200,8.6000,79,,,,,,,0.4471,5.8000,22.9000,21.6929,77.0000
2021-05-31,29.5000,20.3000,0.1000,25.0500,9.0000,72,0.4510,0.1076,0.2669,1.9256,0.3991,0.8350,0.4510,5.9000,24.9000,22.1571,78.1429
2021-06-01,27.5000,21.9000,0.9000,15.7800,17.5000,73,,,,,,,0.4489,5.6000,24.7000,22.7786,77.1429
2021-06-02,29.1000,21.2000,0.6000,23.3500,11.6000,70,,,,,,,0.4468,5.2000,25.1500,23.5143,75.8571
2021-06-03,23.9000,18.8000,1.4000,6.9000,27.3000,67,,,,,,,0.4447,6.4000,21.3500,23.4571,74.5714
2021-06-04,28.1000,18.1000,0.0000,24.9400,10.9000,56,,,,,,,0.4426,6.4000,23.1000,23.4000,71.8571
2021-06-05,29.7000,17.5000,0.0000,25.6500,10.2000,61,,,,,,,0.4405,3.0000,23.6000,23.6714,68.2857
2021-06-06,27.6000,18.0000,0.0000,12.8500,10.1000,64,,,,,,,0.4385,3.0000,22.8000,23.6571,66.1429
2021-06-07,26.9000,19.6000,0.0000,9.1200,14.8000,75,,,,,,,0.4364,2.9000,23.2500,23.4214,66.5714
2021-06-08,26.6000,19.8000,1.2000,16.0400,14.8000,71,,,,,,,0.4343,3.2000,23.2000,23.2071,66.2857
2021-06-09,25.2000,19.0000,10.4000,11.7400,8.9000,81,,,,,,,0.4322,13.0000,22.1000,22.7714,67.8571
2021-06-10,29.2000,17.1000,0.0000,24.3200,10.8000,76,0.4301,0.1474,0.2788,3.7758,0.3548,0.7583,0.4301,11.6000,23.1500,23.0286,69.1429
2021-06-11,28.5000,19.0000,0.3000,17.0000,10.5000,75,,,,,,,0.4286,11.9000,23.7500,23.1214,71.8571
2021-06-12,30.5000,22.3000,0.1000,20.2100,7.9000,69,,,,,,,0.4272,12.0000,26.4000,23.5214,73.0000
2021-06-13,29.4000,22.9000,0.0000,14.8000,8.7000,73,,,,,,,0.4257,12.0000,26.1500,24.0000,74.2857
2021-06-14,29.9000,23.7000,2.0000,13.5900,16.4000,76,,,,,,,0.4243,14.0000,26.8000,24.5071,74.4286
2021-06-15,31.1000,23.6000,0.7000,14.4800,10.0000,71,,,,,,,0.4228,13.5000,27.3500,25.1000,74.4286
2021-06-16,28.2000,22.0000,15.7000,10.8900,22.8000,83,,,,,,,0.4213,18.8000,25.1000,25.5286,74.7143
2021-06-17,25.5000,20.0000,20.2000,14.7700,10.1000,81,,,,,,,0.4199,39.0000,22.7500,25.4714,75.4286
2021-06-18,24.9000,19.8000,0.0000,10.8200,9.8000,75,,,,,,,0.4184,38.7000,22.3500,25.2714,75.4286
2021-06-19,28.0000,19.5000,0.0000,20.2800,7.7000,73,,,,,,,0.4169,38.6000,23.7500,24.8929,76.0000
2021-06-20,29.4000,19.9000,0.0000,23.3600,5.6000,72,,,,,,,0.4155,38.6000,24.6500,24.6786,75.8571
2021-06-21,30.2000,20.0000,0.0000,21.5700,10.9000,75,,,,,,,0.4140,36.6000,25.1000,24.4357,75.7143
2021-06-22,31.3000,20.4000,0.0000,26.1900,6.7000,69,,,,,,,0.4126,35.9000,25.8500,24.2214,75.4286
2021-06-23,30.8000,22.6000,0.2000,18.5500,8.7000,67,,,,,,,0.4111,20.4000,26.7000,24.4500,73.1429
2021-06-24,26.4000,23.0000,2.2000,8.4700,12.0000,79,,,,,,,0.4096,2.4000,24.7000,24.7286,72.8571
2021-06-25,28.0000,21.2000,4.5000,13.4500,14.3000,79,,,,,,,0.4082,6.9000,24.6000,25.0500,73.4286
2021-06-26,29.6000,20.2000,0.0000,18.8600,9.2000,77,,,,,,,0.4067,6.9000,24.9000,25.2143,74.0000
2021-06-27,31.5000,22.0000,0.0000,22.2500,8.4000,75,,,,,,,0.4053,6.9000,26.7500,25.5143,74.4286
2021-06-28,31.9000,22.5000,1.3000,21.2900,9.5000,77,0.4038,0.1773,0.2896,-0.8885,0.3033,0.7137,0.4038,8.2000,27.2000,25.8143,74.7143
2021-06-29,31.6000,24.2000,0.7000,19.9700,9.3000,74,,,,,,,0.4382,8.9000,27.9000,26.1071,75.4286
2021-06-30,31.0000,23.4000,0.5000,13.8100,8.7000,73,,,,,,,0.4727,9.2000,27.2000,26.1786,76.2857
2021-07-01,31.5000,24.3000,0.4000,18.4200,9.5000,69,,,,,,,0.5071,7.4000,27.9000,26.6357,74.8571
2021-07-02,30.4000,22.0000,3.1000,19.0100,17.1000,76,,,,,,,0.5416,6.0000,26.2000,26.8643,74.4286
2021-07-03,31.4000,20.3000,0.4000,22.8600,10.0000,73,0.5760,0.1787,0.4162,2.9327,0.5128,0.7149,0.5760,6.4000,25.8500,27.0000,73.8571
2021-07-04,33.0000,22.6000,1.3000,23.5900,8.2000,65,,,,,,,0.5644,7.7000,27.8000,27.1500,72.4286
2021-07-05,30.5000,22.0000,0.5000,15.1500,9.1000,73,,,,,,,0.5529,6.9000,26.2500,27.0143,71.8571
2021-07-06,31.3000,24.4000,1.2000,16.9900,9.2000,74,,,,,,,0.5413,7.4000,27.8500,27.0071,71.8571
2021-07-07,31.5000,23.5000,10.4000,18.4500,9.4000,82,,,,,,,0.5298,17.3000,27.5000,27.0500,73.1429
2021-07-08,27.8000,23.4000,5.9000,11.5700,12.0000,85,,,,,,,0.5182,22.8000,25.6000,26.7214,75.4286
2021-07-09,27.1000,22.9000,6.4000,8.6000,8.0000,87,,,,,,,0.5066,26.1000,25.0000,26.5500,77.0000
2021-07-10,29.1000,22.5000,5.1000,13.6000,12.8000,83,,,,,,,0.4951,30.8000,25.8000,26.5429,78.4286
2021-07-11,31.2000,22.0000,6.5000,20.3300,8.4000,81,,,,,,,0.4835,36.0000,26.6000,26.3714,80.7143
2021-07-12,32.0000,22.9000,0.0000,22.6900,12.0000,77,,,,,,,0.4720,35.5000,27.4500,26.5429,81.2857
2021-07-13,32.2000,24.0000,7.2000,18.6400,10.5000,77,0.4604,0.2843,0.3616,-4.7602,0.3480,0.5831,0.4604,41.5000,28.1000,26.5786,81.7143
2021-07-14,32.0000,24.0000,11.4000,16.6500,12.5000,83,,,,,,,0.4997,42.5000,28.0000,26.6500,81.8571
2021-07-15,25.6000,23.8000,52.3000,3.4900,19.8000,94,,,,,,,0.5389,88.9000,24.7000,26.5214,83.1429
2021-07-16,27.8000,23.4000,42.3000,13.0600,23.1000,86,,,,,,,0.5782,124.8000,25.6000,26.6071,83.0000
2021-07-17,31.1000,23.0000,2.3000,22.5500,6.6000,81,,,,,,,0.6174,122.0000,27.0500,26.7857,82.7143
2021-07-18,31.0000,23.0000,1.3000,21.3900,11.6000,83,0.6567,0.2155,0.4599,2.2836,0.5806,0.6825,0.6567,116.8000,27.0000,26.8429,83.0000
2021-07-19,29.5000,23.5000,19.2000,16.2700,13.2000,88,,,,,,,0.6047,136.0000,26.5000,26.7071,84.5714
2021-07-20,29.0000,22.3000,7.2000,13.2300,13.3000,88,,,,,,,0.5526,136.0000,25.6500,26.3571,86.1429
2021-07-21,29.9000,22.8000,26.6000,18.8500,13.5000,87,,,,,,,0.5006,151.2000,26.3500,26.1214,86.7143
2021-07-22,29.2000,22.6000,11.9000,15.9600,8.5000,89,,,,,,,0.4485,110.8000,25.9000,26.2929,86.0000
2021-07-23,30.2000,23.6000,9.5000,18.6200,8.8000,87,0.3965,0.2529,0.2818,1.3467,0.3058,0.6191,0.3965,78.0000,26.9000,26.4786,86.1429
2021-07-24,29.2000,22.8000,28.3000,15.0400,13.8000,88,,,,,,,0.4224,104.0000,26.0000,26.3286,87.1429
2021-07-25,29.9000,22.9000,12.2000,18.4800,8.8000,87,0.4482,0.1813,0.3245,2.2778,0.3681,0.7174,0.4482,114.9000,26.4000,26.2429,87.7143
2021-07-26,29.3000,23.5000,35.7000,16.0700,15.2000,89,,,,,,,0.5157,131.4000,26.4000,26.2286,87.8571
2021-07-27,31.0000,23.0000,0.8000,16.9500,13.8000,74,,,,,,,0.5833,125.0000,27.0000,26.4214,85.8571
2021-07-28,32.0000,22.8000,0.0000,24.4900,11.2000,70,0.6508,0.2126,0.4630,2.0756,0.5861,0.6859,0.6508,98.4000,27.4000,26.5714,83.4286
2021-07-29,32.9000,23.2000,0.0000,24.8200,13.7000,65,,,,,,,0.6309,86.5000,28.0500,26.8786,80.0000
2021-07-30,33.1000,24.8000,0.0000,19.2600,9.4000,78,0.6109,0.1978,0.4398,2.7191,0.5433,0.6991,0.6109,77.0000,28.9500,27.1714,78.7143
2021-07-31,33.1000,22.0000,0.0000,25.7500,9.7000,80,,,,,,,0.6217,48.7000,27.5500,27.3929,77.5714
2021-08-01,33.0000,20.5000,0.0000,26.2600,8.0000,75,,,,,,,0.6324,36.5000,26.7500,27.4429,75.8571
2021-08-02,34.5000,21.9000,0.0000,26.1800,7.2000,74,0.6432,0.2266,0.4635,2.1672,0.5829,0.6713,0.6432,0.8000,28.2000,27.7000,73.7143
2021-08-03,34.6000,22.9000,0.0000,23.4400,14.1000,70,,,,,,,0.6034,0.0000,28.7500,27.9500,73.1429
2021-08-04,34.2000,24.9000,0.2000,23.4500,17.3000,64,0.5636,0.1738,0.3846,2.6255,0.4976,0.7401,0.5636,0.2000,29.5500,28.2571,72.2857
2021-08-05,26.6000,23.5000,31.2000,9.1200,17.9000,87,,,,,,,0.5673,31.4000,25.0500,27.8286,75.4286
2021-08-06,28.8000,21.5000,51.5000,13.5500,15.9000,79,,,,,,,0.5710,82.9000,25.1500,27.2857,75.5714
2021-08-07,29.2000,22.8000,4.3000,16.5600,15.3000,79,,,,,,,0.5747,87.2000,26.0000,27.0643,75.4286
2021-08-08,27.3000,23.6000,4.5000,8.6600,9.0000,87,,,,,,,0.5784,91.7000,25.4500,26.8786,77.1429
2021-08-09,31.6000,22.5000,0.0000,24.3800,8.7000,80,0.5821,0.1754,0.3955,2.3502,0.5128,0.7304,0.5821,91.7000,27.0500,26.7143,78.0000
2021-08-10,31.3000,23.5000,0.3000,20.4700,11.4000,80,,,,,,,0.5724,92.0000,27.4000,26.5214,79.4286
2021-08-11,30.5000,24.1000,4.7000,16.2100,12.0000,76,,,,,,,0.5627,96.5000,27.3000,26.2000,81.1429
2021-08-12,27.9000,23.0000,5.9000,13.8900,14.0000,83,,,,,,,0.5529,71.2000,25.4500,26.2571,80.5714
2021-08-13,29.5000,22.0000,2.6000,14.5700,14.9000,78,,,,,,,0.5432,22.3000,25.7500,26.3429,80.4286
2021-08-14,26.4000,23.0000,3.6000,10.7500,7.9000,84,,,,,,,0.5335,21.6000,24.7000,26.1571,81.1429
2021-08-15,28.0000,22.1000,5.0000,16.7400,9.7000,85,,,,,,,0.5238,22.1000,25.0500,26.1000,80.8571
2021-08-16,26.4000,22.9000,5.7000,8.1900,14.1000,89,,,,,,,0.5141,27.8000,24.6500,25.7571,82.1429
2021-08-17,26.5000,22.8000,57.5000,6.7000,13.3000,92,,,,,,,0.5043,85.0000,24.6500,25.3643,83.8571
2021-08-18,29.0000,22.8000,34.3000,12.8300,13.0000,91,,,,,,,0.4946,114.6000,25.9000,25.1643,86.0000
2021-08-19,29.6000,23.6000,16.3000,14.3400,8.6000,90,0.4849,0.1916,0.3325,2.5129,0.3936,0.6972,0.4849,125.0000,26.6000,25.3286,87.0000
2021-08-20,29.5000,23.1000,19.2000,14.5000,9.6000,85,,,,,,,0.4256,141.6000,26.3000,25.4071,88.0000
2021-08-21,30.5000,23.6000,6.2000,17.9100,7.4000,87,,,,,,,0.3663,144.2000,27.0500,25.7429,88.4286
2021-08-22,25.5000,21.6000,60.5000,4.3700,20.6000,90,,,,,,,0.3071,199.7000,23.5500,25.5286,89.1429
2021-08-23,30.6000,20.2000,0.0000,24.0200,16.6000,73,,,,,,,0.2478,194.0000,25.4000,25.6357,86.8571
2021-08-24,30.9000,21.1000,0.0000,20.9500,10.5000,76,0.1885,0.0895,0.1103,-1.0993,0.1388,0.8380,0.1885,136.5000,26.0000,25.8286,84.5714
2021-08-25,24.2000,18.8000,27.9000,2.7900,17.7000,89,,,,,,,0.2720,130.1000,21.5000,25.2000,84.2857
2021-08-26,20.9000,18.8000,14.8000,5.4300,8.4000,89,,,,,,,0.3555,128.6000,19.8500,24.2357,84.1429
2021-08-27,24.6000,15.9000,2.0000,14.3200,7.1000,83,0.4390,0.2183,0.2949,1.3942,0.3570,0.6650,0.4390,111.4000,20.2500,23.3714,83.8571
2021-08-28,23.1000,19.8000,15.1000,6.8000,7.1000,92,,,,,,,0.2889,120.3000,21.4500,22.5714,84.5714
2021-08-29,27.0000,19.4000,0.2000,16.8100,8.4000,82,0.1389,0.0938,0.0616,-0.8813,0.1070,0.8291,0.1389,60.0000,23.2000,22.5214,83.4286
2021-08-30,27.1000,19.5000,0.7000,16.7500,11.4000,81,,,,,,,0.1557,60.7000,23.3000,22.2214,84.5714
2021-08-31,27.0000,21.4000,0.6000,10.4400,8.7000,83,,,,,,,0.1724,61.3000,24.2000,21.9643,85.5714
2021-09-01,28.8000,21.6000,0.1000,15.3700,9.2000,79,,,,,,,0.1892,33.5000,25.2000,22.4929,84.1429
2021-09-02,28.8000,22.4000,5.0000,16.1100,7.3000,82,,,,,,,0.2060,23.7000,25.6000,23.3143,83.1429
2021-09-03,29.4000,22.0000,7.8000,14.9500,13.0000,86,,,,,,,0.2228,29.5000,25.7000,24.0929,83.5714
2021-09-04,26.6000,21.8000,48.2000,13.2200,27.9000,79,,,,,,,0.2395,62.6000,24.2000,24.4857,81.7143
2021-09-05,27.9000,20.5000,0.1000,18.3000,15.0000,75,,,,,,,0.2563,62.5000,24.2000,24.6286,80.7143
2021-09-06,26.5000,20.9000,1.9000,13.9500,22.2000,74,,,,,,,0.2731,63.7000,23.7000,24.6857,79.7143
2021-09-07,27.5000,20.8000,0.3000,19.5700,10.5000,77,,,,,,,0.2899,63.4000,24.1500,24.6786,78.8571
2021-09-08,26.1000,19.6000,0.5000,11.8600,11.3000,86,,,,,,,0.3066,63.8000,22.8500,24.3429,79.8571
2021-09-09,27.4000,18.0000,0.0000,21.1900,9.4000,80,,,,,,,0.3234,58.8000,22.7000,23.9286,79.5714
2021-09-10,28.0000,19.0000,0.0000,15.7500,7.6000,81,,,,,,,0.3402,51.0000,23.5000,23.6143,78.8571
2021-09-11,27.4000,21.1000,2.4000,15.0500,10.6000,81,,,,,,,0.3570,5.2000,24.2500,23.6214,79.1429
2021-09-12,28.8000,20.0000,1.0000,18.3700,9.9000,81,,,,,,,0.3737,6.1000,24.4000,23.6500,80.0000
2021-09-13,27.9000,22.0000,7.9000,14.5800,12.5000,87,,,,,,,0.3905,12.1000,24.9500,23.8286,81.8571
2021-09-14,25.4000,20.9000,27.0000,6.1700,18.1000,92,,,,,,,0.4073,38.8000,23.1500,23.6857,84.0000
2021-09-15,25.9000,20.5000,10.0000,6.3600,16.0000,86,,,,,,,0.4241,48.3000,23.2000,23.7357,84.0000
2021-09-16,26.9000,20.1000,4.2000,15.7200,16.6000,78,,,,,,,0.4408,52.5000,23.5000,23.8500,83.7143
2021-09-17,26.2000,20.5000,0.0000,12.3000,16.2000,74,,,,,,,0.4576,52.5000,23.3500,23.8286,82.7143
2021-09-18,24.9000,19.8000,5.2000,9.8000,12.1000,79,,,,,,,0.4744,55.3000,22.3500,23.5571,82.4286
2021-09-19,27.7000,19.0000,0.2000,20.8500,18.3000,68,,,,,,,0.4912,54.5000,23.3500,23.4071,80.5714
2021-09-20,28.1000,16.9000,0.0000,21.2100,8.6000,78,,,,,,,0.5079,46.6000,22.5000,23.0571,79.2857
2021-09-21,28.4000,20.5000,0.0000,18.8300,7.7000,77,0.5247,0.1060,0.3216,2.0766,0.4765,0.8453,0.5247,19.6000,24.4500,23.2429,77.1429
2021-09-22,28.4000,21.1000,0.2000,16.1100,10.8000,77,,,,,,,0.5237,9.8000,24.7500,23.4643,75.8571
2021-09-23,28.5000,21.7000,1.0000,16.9900,11.4000,78,,,,,,,0.5227,6.6000,25.1000,23.6929,75.8571
2021-09-24,28.0000,21.1000,0.7000,13.1300,9.4000,81,,,,,,,0.5217,7.3000,24.5500,23.8643,76.8571
2021-09-25,29.0000,22.2000,2.0000,13.3600,12.4000,85,,,,,,,0.5206,4.1000,25.6000,24.3286,77.7143
2021-09-26,23.4000,20.5000,20.7000,6.2900,19.3000,87,,,,,,,0.5196,24.6000,21.9500,24.1286,80.4286
2021-09-27,26.1000,18.2000,1.1000,19.7900,11.2000,77,,,,,,,0.5186,25.7000,22.1500,24.0786,80.2857
2021-09-28,27.9000,19.1000,3.3000,18.7300,14.1000,79,0.5176,0.0854,0.3119,1.9281,0.4741,0.8764,0.5176,29.0000,23.5000,23.9429,80.5714
2021-09-29,28.0000,17.2000,0.0000,18.9400,8.9000,80,,,,,,,0.3820,28.8000,22.6000,23.6357,81.0000
2021-09-30,27.9000,21.4000,0.4000,16.0600,9.5000,79,,,,,,,0.2464,28.2000,24.6500,23.5714,81.1429
2021-10-01,27.9000,21.0000,0.0000,12.3300,11.4000,80,0.1108,0.0657,0.0496,-0.4349,0.0616,0.8814,0.1108,27.5000,24.4500,23.5571,81.0000
2021-10-02,28.1000,22.0000,0.3000,10.5600,9.0000,81,,,,,,,0.1124,25.8000,25.0500,23.4786,80.4286
2021-10-03,29.2000,22.1000,3.0000,12.9700,14.5000,82,,,,,,,0.1140,8.1000,25.6500,24.0071,79.7143
2021-10-04,23.5000,18.9000,22.5000,7.1900,27.2000,85,,,,,,,0.1157,29.5000,21.2000,23.8714,80.8571
2021-10-05,23.5000,17.4000,6.4000,13.2600,12.2000,78,,,,,,,0.1173,32.6000,20.4500,23.4357,80.7143
2021-10-06,20.6000,17.4000,1.9000,7.3000,13.4000,80,,,,,,,0.1189,34.5000,19.0000,22.9214,80.7143
2021-10-07,22.5000,17.2000,0.0000,11.1200,7.1000,75,,,,,,,0.1205,34.1000,19.8500,22.2357,80.1429
2021-10-08,22.6000,16.2000,0.0000,12.4100,9.7000,76,,,,,,,0.1221,34.1000,19.4000,21.5143,79.5714
2021-10-09,20.0000,16.8000,4.4000,3.8800,14.3000,86,,,,,,,0.1237,38.2000,18.4000,20.5643,80.2857
2021-10-10,19.1000,15.2000,2.0000,8.6400,11.6000,72,,,,,,,0.1254,37.2000,17.1500,19.3500,78.8571
2021-10-11,18.9000,13.8000,0.0000,9.4600,9.1000,70,,,,,,,0.1270,14.7000,16.3500,18.6571,76.7143
2021-10-12,19.1000,14.6000,0.1000,7.2100,6.9000,78,,,,,,,0.1286,8.4000,16.8500,18.1429,76.7143
2021-10-13,19.8000,15.1000,1.4000,5.6800,8.4000,86,,,,,,,0.1302,7.9000,17.4500,17.9214,77.5714
2021-10-14,20.2000,15.5000,0.5000,4.7800,8.4000,83,,,,,,,0.1318,8.4000,17.8500,17.6357,78.7143
2021-10-15,17.4000,13.2000,0.4000,5.2100,13.9000,71,,,,,,,0.1334,8.8000,15.3000,17.0500,78.0000
2021-10-16,16.6000,14.1000,0.8000,4.7700,8.4000,72,,,,,,,0.1351,5.2000,15.3500,16.6143,76.0000
2021-10-17,14.7000,12.2000,5.3000,3.3000,8.9000,84,,,,,,,0.1367,8.5000,13.4500,16.0857,77.7143
2021-10-18,17.8000,10.5000,0.0000,9.9400,8.0000,81,,,,,,,0.1383,8.5000,14.1500,15.7714,79.2857
2021-10-19,16.5000,12.6000,1.8000,4.6800,8.8000,86,,,,,,,0.1399,10.2000,14.5500,15.4429,80.4286
2021-10-20,16.1000,13.3000,1.9000,3.3500,11.7000,84,,,,,,,0.1415,10.7000,14.7000,15.0500,80.1429
2021-10-21,14.9000,12.6000,6.1000,3.1400,9.3000,91,,,,,,,0.1431,16.3000,13.7500,14.4643,81.2857
2021-10-22,17.0000,11.9000,1.4000,7.6700,8.7000,84,,,,,,,0.1448,17.3000,14.4500,14.3429,83.1429
2021-10-23,15.4000,10.5000,0.1000,4.5900,7.9000,86,,,,,,,0.1464,16.6000,12.9500,14.0000,85.1429
2021-10-24,17.8000,12.1000,0.2000,6.6200,8.8000,84,,,,,,,0.1480,11.5000,14.9500,14.2143,85.1429
2021-10-25,16.1000,13.4000,1.3000,2.6600,8.3000,91,,,,,,,0.1496,12.8000,14.7500,14.3000,86.5714
2021-10-26,18.0000,13.4000,1.3000,5.9800,9.7000,83,,,,,,,0.1512,12.3000,15.7000,14.4643,86.1429
2021-10-27,17.9000,13.1000,1.1000,5.4200,9.0000,82,,,,,,,0.1528,11.5000,15.5000,14.5786,85.8571
2021-10-28,18.1000,12.8000,3.1000,7.7300,8.7000,86,,,,,,,0.1545,8.5000,15.4500,14.8214,85.1429
2021-10-29,21.0000,13.2000,0.4000,13.3100,10.2000,83,,,,,,,0.1561,7.5000,17.1000,15.2000,85.0000
2021-10-30,18.5000,13.4000,2.8000,6.1500,10.1000,86,,,,,,,0.1577,10.2000,15.9500,15.6286,85.0000
2021-10-31,18.7000,14.0000,5.6000,6.6800,9.4000,88,,,,,,,0.1593,15.6000,16.3500,15.8286,85.5714
2021-11-01,16.0000,13.2000,0.7000,3.3800,8.7000,89,,,,,,,0.1609,15.0000,14.6000,15.8071,85.2857
2021-11-02,15.9000,11.5000,1.7000,3.5400,6.8000,92,,,,,,,0.1625,15.4000,13.7000,15.5214,86.5714
2021-11-03,15.9000,12.7000,0.4000,3.0400,9.0000,91,,,,,,,0.1642,14.7000,14.3000,15.3500,87.8571
2021-11-04,19.1000,10.6000,0.2000,8.9400,6.9000,85,,,,,,,0.1658,11.8000,14.8500,15.2643,87.7143
2021-11-05,19.7000,11.4000,0.6000,9.6400,6.1000,85,0.1674,0.1297,0.0994,-0.9477,0.0992,0.7863,0.1674,12.0000,15.5500,15.0429,88.0000
2021-11-06,15.8000,8.1000,12.2000,1.6600,25.2000,85,,,,,,,0.2155,21.4000,11.9500,14.4714,87.8571
2021-11-07,8.4000,5.5000,4.0000,2.6500,17.6000,64,,,,,,,0.2636,19.8000,6.9500,13.1286,84.4286
2021-11-08,12.9000,4.8000,0.0000,12.9700,9.3000,66,,,,,,,0.3116,19.1000,8.8500,12.3071,81.1429
2021-11-09,14.0000,4.0000,0.4000,12.5500,7.6000,79,,,,,,,0.3597,17.8000,9.0000,11.6357,79.2857
2021-11-10,14.6000,3.2000,0.0000,13.2100,9.5000,77,0.4078,0.0942,0.2571,2.9981,0.3522,0.8539,0.4078,17.4000,8.9000,10.8643,77.2857
2021-11-11,15.5000,4.9000,0.0000,9.1400,11.2000,72,,,,,,,0.4110,17.2000,10.2000,10.2000,75.4286
2021-11-12,15.8000,4.8000,0.0000,12.7400,8.9000,73,,,,,,,0.4141,16.6000,10.3000,9.4500,73.7143
2021-11-13,14.2000,4.9000,0.0000,8.8500,10.0000,81,,,,,,,0.4173,4.4000,9.5500,9.1071,73.1429
2021-11-14,14.2000,4.6000,0.0000,7.9100,9.9000,83,,,,,,,0.4205,0.4000,9.4000,9.4571,75.8571
2021-11-15,11.9000,6.1000,0.0000,2.9700,5.1000,85,,,,,,,0.4237,0.4000,9.0000,9.4786,78.5714
2021-11-16,15.5000,9.0000,0.0000,10.8600,12.0000,77,,,,,,,0.4268,0.0000,12.2500,9.9429,78.2857
2021-11-17,15.9000,6.2000,0.0000,11.9600,10.4000,80,0.4300,0.0899,0.2557,2.6979,0.3683,0.8612,0.4300,0.0000,11.0500,10.2500,78.7143
2021-11-18,12.9000,5.7000,0.0000,5.2200,9.4000,89,,,,,,,0.3986,0.0000,9.3000,10.1214,81.1429
2021-11-19,16.1000,8.8000,0.1000,9.0900,9.4000,82,,,,,,,0.3671,0.1000,12.4500,10.4286,82.4286
2021-11-20,16.6000,10.2000,0.0000,7.1300,10.8000,79,,,,,,,0.3357,0.1000,13.4000,10.9786,82.1429
2021-11-21,14.1000,8.7000,1.4000,1.8600,15.5000,69,,,,,,,0.3043,1.5000,11.4000,11.2643,80.1429
2021-11-22,13.7000,8.4000,0.1000,6.9900,23.2000,63,,,,,,,0.2728,1.6000,11.0500,11.5571,77.0000
